,Ea,El,Edata,Epro,Eaux,Ev,Eve,Qcs_sys,Qcdata_sys,Qcre_sys,Qcpro_sys,Qww_sys,Qhs_sys,Qhpro_sys
00:00,58840.66299999996,63930.39599999973,68045.78999999995,50634.49200000004,10.343999999999944,0.0,0.0,0.0,61218.60699999998,0.0,0.0,23018.45799999995,0.0,446901.31400000054
01:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,5.60999999999994,0.0,0.0,0.0,61218.60699999998,0.0,0.0,18902.482999999986,0.0,446901.31400000054
02:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2.757999999999927,0.0,0.0,0.0,61228.213,0.0,0.0,21840.479000000054,0.0,446901.31400000054
03:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,2.757999999999927,0.0,0.0,0.0,61218.60699999998,0.0,0.0,22018.03000000001,0.0,446901.31400000054
04:00,58725.10899999994,63891.399999999725,68045.78999999995,50634.49200000004,3.7289999999998646,0.0,0.0,0.0,61218.60699999998,0.0,0.0,19067.852000000043,0.0,446901.31400000054
05:00,111044.2439999998,105681.70000000038,68045.78999999995,50634.49200000004,44.998000000001156,0.0,0.0,0.0,61224.26099999998,0.0,0.0,71356.0970000001,0.0,446901.31400000054
06:00,262572.6800000003,180959.13600000023,68045.78999999995,70745.05200000008,115.58400000000476,0.0,0.0,0.0,61212.955000000045,0.0,0.0,173509.72399999967,0.0,629724.6160000006
07:00,174211.30900000033,228779.52600000022,68045.78999999995,64041.5389999999,99.699000000004,0.0,0.0,0.0,61212.955000000045,0.0,0.0,152023.175,0.0,568783.4860000017
08:00,172990.6659999989,264141.7850000005,68045.78999999995,68510.49200000006,98.83200000000303,0.0,0.0,0.0,61235.558,0.0,0.0,150789.1319999989,0.0,609410.8880000004
09:00,160247.42199999973,262526.79500000115,68045.78999999995,70745.05200000008,87.45300000000147,0.0,0.0,0.0,61241.20700000001,0.0,0.0,129005.1339999993,0.0,629724.6160000006
10:00,190767.45799999998,307294.47900000063,68045.78999999995,72979.53199999993,81.70400000000093,0.0,0.0,0.0,61246.855999999985,0.0,0.0,121752.4180000001,0.0,650038.2839999993
11:00,127557.54600000018,228140.57600000125,68045.78999999995,72979.53199999993,83.73200000000054,0.0,0.0,0.0,61252.50399999997,0.0,0.0,132092.77199999994,0.0,650038.2839999993
12:00,280050.0409999994,266052.24099999975,68045.78999999995,72979.53199999993,113.94800000000536,0.0,0.0,0.0,61246.855999999985,0.0,0.0,188152.59699999905,0.0,650038.2839999993
13:00,193150.27600000106,274397.44100000133,68045.78999999995,70745.05200000008,98.85600000000268,0.0,0.0,0.0,61241.20700000001,0.0,0.0,157898.1420000001,0.0,629724.6160000006
14:00,190226.29800000024,305427.4940000007,68045.78999999995,72979.53199999993,59.8209999999997,0.0,0.0,0.0,61247.427,0.0,0.0,85900.9989999995,0.0,650038.2839999993
15:00,159235.60700000002,260282.63700000104,68045.78999999995,75214.05299999988,51.48100000000065,0.0,0.0,0.0,61252.50399999997,0.0,0.0,74781.73500000019,0.0,670352.017000001
16:00,150969.71900000027,242021.18400000056,68045.78999999995,75214.05299999988,50.06500000000056,0.0,0.0,0.0,61246.855999999985,0.0,0.0,75763.8740000003,0.0,670352.017000001
17:00,152381.2260000006,205406.55399999986,68045.78999999995,72979.53199999993,69.98599999999905,0.0,0.0,0.0,61249.11599999997,0.0,0.0,108866.06900000073,0.0,650038.2839999993
18:00,234048.70599999867,198198.9110000012,68045.78999999995,70745.05200000008,97.38400000000213,0.0,0.0,0.0,61246.855999999985,0.0,0.0,151117.6720000001,0.0,629724.6160000006
19:00,274637.0759999996,212078.21899999992,68045.78999999995,61806.962000000014,98.23000000000222,0.0,0.0,0.0,61246.855999999985,0.0,0.0,151748.36100000102,0.0,548469.8030000011
20:00,112849.06499999986,109502.72300000029,68045.78999999995,59572.51100000002,90.84500000000061,0.0,0.0,0.0,61242.905999999995,0.0,0.0,148667.40099999914,0.0,528156.0939999995
21:00,113187.8329999999,111681.4430000003,68045.78999999995,59572.51100000002,85.0460000000006,0.0,0.0,0.0,61246.855999999985,0.0,0.0,148220.22700000033,0.0,528156.0939999995
22:00,79956.02999999953,75091.90800000018,68045.78999999995,61806.962000000014,35.57800000000054,0.0,0.0,0.0,61241.20700000001,0.0,0.0,61549.49799999996,0.0,548469.8030000011
23:00,59381.822999999946,65797.38099999976,68045.78999999995,57337.96800000002,28.997000000000984,0.0,0.0,0.0,61242.905999999995,0.0,0.0,52223.59999999986,0.0,507842.4210000002
